"unigram","bigram","trigram","freq"
"then","i","got",2
"then","i","heard",2
"then","i","realiz",2
"there","anyth","i",2
"there","come","point",2
"there","i","said",2
"there","lot","peopl",2
"there","much","i",2
"there","noth","i",2
"there","noth","like",2
"there","still","chanc",2
"they","also","said",2
"they","dont","make",2
"they","dont","understand",2
"they","look","like",2
"theyr","gay","theyr",2
"thick","weigh","gms",2
"thing","but","i",2
"thing","can","get",2
"thing","dont","forget",2
"thing","fun","profit",2
"thing","go","get",2
"thing","happen","and",2
"thing","happen","us",2
"thing","he","said",2
"thing","i","cant",2
"thing","i","chang",2
"thing","i","dont",2
"thing","i","found",2
"thing","i","havent",2
"thing","i","hope",2
"thing","i","learn",2
"thing","i","put",2
"thing","i","will",2
"thing","i","wonder",2
"thing","i","wouldnt",2
"thing","i","write",2
"thing","ive","done",2
"thing","last","one",2
"thing","lead","anoth",2
"thing","like","time",2
"thing","list","today",2
"thing","right","wrong",2
"thing","two","i",2
"think","along","line",2
"think","anyth","els",2
"think","bad","idea",2
"think","chang","world",2
"think","i","actual",2
"think","i","agre",2
"think","i","call",2
"think","i","final",2
"think","i","go",2
"think","i","got",2
"think","i","love",2
"think","i","put",2
"think","i","saw",2
"think","i","start",2
"think","i","turn",2
"think","i","want",2
"think","i","went",2
"think","im","still",2
"think","ive","heard",2
"think","like","man",2
"think","safe","say",2
"think","that","i",2
"think","that","right",2
"think","time","chang",2
"think","u","can",2
"third","parti","collect",2
"third","trailer","the",2
"this","american","life",2
"this","boy","say",2
"this","can","help",2
"this","content","provid",2
"this","day","suck",2
"this","first","one",2
"this","mean","can",2
"this","morn","i",2
"this","never","happen",2
"this","past","weekend",2
"this","post","will",2
"this","summer","go",2
"this","will","good",2
"this","year","i",2
"thor","iron","man",2
"thorough","enjoy","look",2
"though","i","buy",2
"though","i","cant",2
"though","i","just",2
"though","i","miss",2
"though","i","seen",2
"though","i","still",2
"though","i","thought",2
"though","i","work",2
"though","im","glad",2
"thought","i","might",2
"thought","id","ask",2
"thought","if","i",2
"thought","prayer","go",2
"thought","sound","like",2
"thought","u","knew",2
"three","beauti","thing",2
"three","year","ago",2
"thunder","heart","woman",2
"ticket","sale","now",2
"ticket","still","avail",2
"til","i","see",2
"time","everi","time",2
"time","feel","like",2
"time","for","one",2
"time","get","back",2
"time","give","us",2
"time","go","work",2
"time","grind","time",2
"time","howev","i",2
"time","i","believ",2
"time","i","bit",2
"time","i","call",2
"time","i","can",2
"time","i","final",2
"time","i","hear",2
"time","i","left",2
"time","i","look",2
"time","i","miss",2
"time","i","realli",2
"time","i","want",2
"time","i","went",2
"time","ill","take",2
"time","im","still",2
"time","ive","done",2
"time","last","week",2
"time","last","year",2
"time","read","i",2
"time","take","pictur",2
"time","week","i",2
"time","well","i",2
"time","year","its",2
"time","youll","catch",2
"to","b","a",2
"to","find","one",2
"to","honest","i",2
"to","make","pancak",2
"to","succeed","need",2
"to","think","i",2
"today","btu","inspir",2
"today","citi","council",2
"today","happi","birthday",2
"today","how","mani",2
"today","i","didnt",2
"today","i","know",2
"today","i","like",2
"today","i","never",2
"today","i","still",2
"today","i","wish",2
"today","id","like",2
"today","im","gonna",2
"today","may","day",2
"today","on","way",2
"today","one","day",2
"toe","right","foot",2
"togeth","i","can",2
"togeth","knit","stitch",2
"told","associat","press",2
"told","i","got",2
"tomorrow","happi","mother",2
"tomorrow","i","can",2
"tomorrow","i","will",2
"tonight","cant","wait",2
"tonight","good","luck",2
"tonight","i","dont",2
"tonight","i","enjoy",2
"tonight","i","love",2
"tonight","i","need",2
"tonight","i","thought",2
"tonight","i","wish",2
"tonight","im","excit",2
"tonight","instead","im",2
"tonight","join","us",2
"tonight","my","favorit",2
"tonight","pm","est",2
"tonight","pm","we",2
"tonight","thank","much",2
"took","first","step",2
"took","long","enough",2
"total","agre","rt",2
"total","blown","away",2
"total","go","browni",2
"touchscreen","train","blind",2
"town","new","england",2
"town","next","weekend",2
"trade","nativ","american",2
"trailer","the","dark",2
"train","blind","user",2
"travel","mani","local",2
"tree","link","provis",2
"tri","figur","year",2
"tri","find","someth",2
"tri","find","way",2
"tri","get","back",2
"tri","get","notic",2
"tri","i","can",2
"tri","i","hate",2
"tri","live","life",2
"tri","lol","i",2
"tri","make","happen",2
"tri","pleas","everybodi",2
"tri","recal","i",2
"tri","stay","one",2
"true","i","like",2
"true","love","never",2
"true","stori","i",2
"tsp","vanilla","extract",2
"tuesday","februari","will",2
"tune","next","week",2
"turn","around","come",2
"turn","around","i",2
"turn","christma","light",2
"turn","great","i",2
"turn","i","want",2
"turn","life","around",2
"turn","off","the",2
"tv","right","now",2
"tweet","i","dont",2
"tweet","i","think",2
"tweet","i","want",2
"tweet","much","i",2
"tweet","whi","i",2
"twitter","good","luck",2
"twitter","i","got",2
"twitter","pleas","follow",2
"two","day","ago",2
"two","day","later",2
"two","irish","lad",2
"two","onlin","cours",2
"two","side","coin",2
"two","thing","first",2
"two","year","the",2
"u","can","find",2
"u","can","get",2
"u","ecommerc","system",2
"u","fun","last",2
"u","get","haha",2
"u","got","ur",2
"u","guy","awesom",2
"u","i","love",2
"u","i","will",2
"u","just","made",2
"u","look","like",2
"u","n","u",2
"u","team","magic",2
"u","think","bout",2
"unabl","find","work",2
"underdog","chase","dream",2
"undetect","let","start",2
"unfortun","i","dont",2
"unite","state","canada",2
"univers","chicago","the",2
"univers","then","i",2
"upon","face","thing",2
"ur","day","a",2
"us","chanc","win",2
"us","dont","know",2
"us","god","love",2
"us","home","valu",2
"us","i","love",2
"us","i","think",2
"us","ignoranc","bliss",2
"us","it","doesnt",2
"us","keep","eye",2
"us","know","can",2
"us","know","need",2
"us","know","question",2
"us","last","night",2
"us","manolo","blahnik",2
"us","right","now",2
"us","spread","word",2
"us","suprem","court",2
"us","we","also",2
"us","week","week",2
"us","whatev","situat",2
"use","bathroom","i",2
"use","brand","new",2
"use","but","i",2
"use","proper","noun",2
"use","waze","drive",2
"use","word","church",2
"use","word","modest",2
"use","word","poetic",2
"valentin","day","gift",2
"vanilla","ice","cream",2
"veri","true","i",2
"victori","can","gain",2
"video","come","soon",2
"video","game","televis",2
"video","i","also",2
"vincent","van","gogh",2
"vinyl","record","sale",2
"virginia","weather","f",2
"voic","mr","adefola",2
"void","ray","enemi",2
"wait","get","back",2
"wait","hear","new",2
"wait","i","got",2
"wait","i","think",2
"wait","is","tweet",2
"wait","see","back",2
"wait","see","finish",2
"wait","share","i",2
"wait","til","i",2
"wait","till","i",2
"wait","to","see",2
"want","add","littl",2
"want","get","done",2
"want","i","get",2
"want","keep","read",2
"want","live","life",2
"want","look","i",2
"want","meet","georg",2
"want","one","i",2
"want","one","thing",2
"want","play","ball",2
"want","right","now",2
"want","send","messag",2
"want","so","i",2
"want","spend","much",2
"want","take","cab",2
"want","thank","everyon",2
"want","wish","everyon",2
"warm","fuzzi","feel",2
"wash","hand","use",2
"washington","dc","concert",2
"wasnt","even","abl",2
"wasnt","even","worth",2
"wat","u","think",2
"watch","bear","game",2
"watch","final","episod",2
"watch","i","hope",2
"watch","last","night",2
"watch","season","final",2
"watch","sun","come",2
"way","back","home",2
"way","get","touch",2
"way","go","i",2
"way","i","get",2
"way","i","go",2
"way","i","havent",2
"way","i","know",2
"way","i","think",2
"way","i","thought",2
"way","if","i",2
"way","johnni","awesom",2
"way","long","sinc",2
"way","look","i",2
"way","start","day",2
"way","there","just",2
"way","way","better",2
"waze","drive","social",2
"wcphilli","open","sourc",2
"we","also","know",2
"we","also","see",2
"we","bought","zoo",2
"we","can","still",2
"we","decid","make",2
"we","did","on",2
"we","didnt","want",2
"we","found","quit",2
"we","go","see",2
"we","hope","enjoy",2
"we","in","i",2
"we","just","complet",2
"we","know","home",2
"we","like","control",2
"we","love","hear",2
"we","love","new",2
"we","love","you",2
"we","miss","you",2
"we","need","come",2
"we","need","to",2
"we","open","today",2
"we","r","stay",2
"we","realli","appreci",2
"we","still","need",2
"we","take","turn",2
"we","want","see",2
"we","will","announc",2
"we","will","look",2
"we","will","never",2
"we","will","see",2
"we","wonder","time",2
"we","work","hard",2
"wear","red","lipstick",2
"weather","bluefield","west",2
"websit","come","amazon",2
"wed","love","hear",2
"week","i","dont",2
"week","i","go",2
"week","if","i",2
"week","last","week",2
"week","later","i",2
"week","lol","im",2
"week","sever","time",2
"weekend","have","great",2
"weekend","i","let",2
"weekend","one","favorit",2
"weight","loss","program",2
"weirdfactaboutm","i","love",2
"welcom","new","follow",2
"welcom","thank","follow",2
"well","can","say",2
"well","didnt","know",2
"well","done","sir",2
"well","follow","back",2
"well","get","along",2
"well","have","great",2
"well","i","can",2
"well","i","hate",2
"well","i","hope",2
"well","i","know",2
"well","i","miss",2
"well","im","sure",2
"well","just","plain",2
"well","known","i",2
"well","minor","mistak",2
"well","one","day",2
"well","red","hair",2
"well","see","can",2
"well","see","i",2
"well","sinc","open",2
"well","that","i",2
"well","that","true",2
"well","there","peopl",2
"went","last","night",2
"were","give","away",2
"wesley","crusher","star",2
"west","virginia","weather",2
"weve","never","met",2
"what","actual","happen",2
"what","everyon","think",2
"what","go","i",2
"what","good","i",2
"what","great","night",2
"what","happen","the",2
"what","hell","i",2
"what","hot","what",2
"what","i","done",2
"what","i","know",2
"what","i","meant",2
"what","i","said",2
"what","i","want",2
"what","i","will",2
"what","least","favorit",2
"what","possibl","go",2
"what","think","im",2
"what","we","did",2
"what","we","have",2
"what","will","i",2
"what","your","plan",2
"when","i","grow",2
"when","i","kid",2
"when","i","met",2
"when","i","see",2
"when","i","text",2
"when","i","turn",2
"when","i","wake",2
"when","i","woke",2
"when","someon","say",2
"where","can","i",2
"where","the","eagl",2
"wherev","i","go",2
"whether","agent","good",2
"whether","kansa","becom",2
"whi","are","you",2
"whi","dont","i",2
"whi","i","want",2
"whi","is","that",2
"whi","peopl","insist",2
"whi","yes","i",2
"which","bring","us",2
"which","i","can",2
"while","i","like",2
"while","i","love",2
"while","new","york",2
"white","chocol","macadamia",2
"white","emboss","powder",2
"white","hous","correspond",2
"who","want","go",2
"who","will","win",2
"whole","grain","cereal",2
"whole","nine","yard",2
"whose","name","i",2
"wili","mo","pena",2
"will","actual","get",2
"will","allow","us",2
"will","back","soon",2
"will","bear","wit",2
"will","becom","avail",2
"will","becom","one",2
"will","bring","us",2
"will","come","back",2
"will","definit","keep",2
"will","feel","better",2
"will","follow","footstep",2
"will","follow","you",2
"will","get","marri",2
"will","get","time",2
"will","good","way",2
"will","guest","star",2
"will","happen","i",2
"will","i","ever",2
"will","keep","go",2
"will","keep","post",2
"will","live","tweet",2
"will","look","back",2
"will","make","better",2
"will","make","differ",2
"will","make","sure",2
"will","miss","u",2
"will","never","give",2
"will","never","happen",2
"will","never","see",2
"will","new","york",2
"will","one","day",2
"will","palestinian","launch",2
"will","pleas","stand",2
"will","post","date",2
"will","see","him",2
"will","share","thought",2
"will","solv","problem",2
"will","take","place",2
"will","take","time",2
"will","win","you",2
"win","american","idol",2
"win","nation","championship",2
"wing","republican","parti",2
"winner","will","announc",2
"wish","everyon","safe",2
"wish","i","couldv",2
"wish","i","get",2
"wish","i","gotten",2
"wish","i","just",2
"wish","i","see",2
"wish","i","someon",2
"wish","i","taken",2
"wish","just","go",2
"with","help","time",2
"with","mind","i",2
"within","walk","distanc",2
"woe","vnto","woe",2
"women","i","dont",2
"women","men","i",2
"women","ofws","middl",2
"wonder","mani","peopl",2
"wonder","time","now",2
"wonder","will","ever",2
"woo","jin","tell",2
"wood","chuck","chuck",2
"woot","woot","woot",2
"word","came","mind",2
"word","i","can",2
"word","i","think",2
"word","lord","hurt",2
"word","near","often",2
"work","behind","scene",2
"work","day","life",2
"work","earli","morn",2
"work","hard","get",2
"work","hard","keep",2
"work","hard","play",2
"work","hour","day",2
"work","howev","i",2
"work","i","cant",2
"work","i","get",2
"work","i","love",2
"work","i","realli",2
"work","im","go",2
"work","ive","got",2
"work","just","caus",2
"work","just","well",2
"work","last","year",2
"work","morn","i",2
"work","now","i",2
"work","peopl","like",2
"work","registr","tabl",2
"work","team","wod",2
"work","they","also",2
"work","today","i",2
"work","tonight","im",2
"work","way","better",2
"world","better","place",2
"world","go","end",2
"world","i","just",2
"world","i","know",2
"world","infect","russel",2
"world","like","nobodi",2
"world","one","think",2
"world","revolv","around",2
"world","right","now",2
"world","trade","center",2
"world","we","love",2
"wors","at","least",2
"worst","case","scenario",2
"worst","thing","ever",2
"would","love","hear",2
"would","love","tell",2
"wow","chris","brown",2
"wow","that","pretti",2
"write","blog","post",2
"write","book","i",2
"write","edit","review",2
"write","respons","day",2
"write","word","i",2
"x","i","know",2
"yea","i","got",2
"yea","i","think",2
"yeah","cant","wait",2
"yeah","i","can",2
"yeah","i","dont",2
"yeah","i","think",2
"year","ago","sinc",2
"year","ago","the",2
"year","ago","this",2
"year","ago","today",2
"year","ago","wonder",2
"year","around","time",2
"year","earlier","the",2
"year","feel","like",2
"year","i","can",2
"year","i","dont",2
"year","i","enjoy",2
"year","i","knew",2
"year","i","made",2
"year","i","realli",2
"year","i","two",2
"year","i","want",2
"year","i","will",2
"year","it","just",2
"year","last","year",2
"year","now","still",2
"year","old","child",2
"year","old","play",2
"year","old","son",2
"year","old","what",2
"year","sinc","i",2
"year","start","new",2
"year","work","togeth",2
"yes","but","i",2
"yes","cant","wait",2
"yes","i","i",2
"yes","i","just",2
"yes","i","never",2
"yes","i","saw",2
"yes","i","will",2
"yes","pleas","i",2
"yes","pleas","so",2
"yes","scream","name",2
"yesterday","i","took",2
"yet","anoth","great",2
"yet","i","think",2
"yet","im","just",2
"yong","doesnt","want",2
"you","can","add",2
"you","can","choos",2
"you","can","come",2
"you","can","even",2
"you","can","go",2
"you","can","help",2
"you","can","just",2
"you","can","tell",2
"you","can","use",2
"you","can","usual",2
"you","dont","even",2
"you","go","girl",2
"you","guy","kill",2
"you","just","gotta",2
"you","know","case",2
"you","know","feel",2
"you","know","go",2
"you","know","im",2
"you","know","there",2
"you","know","what",2
"you","made","blush",2
"you","may","may",2
"you","might","think",2
"you","play","like",2
"you","rock","thank",2
"you","seem","like",2
"you","think","im",2
"you","want","to",2
"you","welcom","thank",2
"you","welcom","wish",2
"you","will","get",2
"you","will","need",2
"you","will","probabl",2
"you","will","understand",2
"youll","get","free",2
"youll","know","i",2
"your","go","find",2
"your","good","friend",2
"your","just","like",2
"your","pretti","awesom",2
"your","realli","realli",2
"your","right","i",2
"your","welcom","what",2
"your","year","old",2
"yourself","jet","pack",2
"youv","got","flat",2
"youv","got","right",2
"yr","old","girl",2
